query,seed,case,latency,SCAN,JOIN,CREATE_BF,USE_BF,OTHER,label
tpcds_q99,5,2,7.47551124,1.0749889910000028,2.1534009580000055,3.9771e-05,0.23346169200000033,3.820374453000003,tpcds_sf100_t1
tpcds_q99,5,3,7.410923422,1.0798049590000007,2.148733247999998,4.0337e-05,0.2320382680000005,3.7687618119999877,tpcds_sf100_t1
tpcds_q99,5,4,9.599433856,0.6822729400000017,1.863493631000002,2.974802278999992,0.22046267599999997,3.6108442579999886,tpcds_sf100_t1
tpcds_q99,6,1,7.207589498,1.0575280060000076,2.2571116330000054,0.0,0.0,3.721463376,tpcds_sf100_t1
tpcds_q99,6,2,7.395378473,1.0970538460000057,2.178640970000008,3.5863e-05,0.2318967829999993,3.698937852999997,tpcds_sf100_t1
tpcds_q99,6,3,7.419747726,1.082774742000008,2.1755290270000027,3.6355e-05,0.23202489900000092,3.739092130000008,tpcds_sf100_t1
tpcds_q99,6,4,9.605945791,0.6834681050000025,1.8656617260000004,2.971189917000002,0.22000458199999903,3.6181716799999912,tpcds_sf100_t1
tpcds_q99,7,1,7.194290636,1.0557105030000016,2.264643545000003,0.0,0.0,3.7026132100000027,tpcds_sf100_t1
tpcds_q99,7,2,7.500750308,1.0795320610000068,2.214663496000014,4.0761000000000005e-05,0.2367378830000003,3.7779346039999924,tpcds_sf100_t1
tpcds_q99,7,3,7.345641635,1.0543191490000021,2.1609853769999954,3.5125e-05,0.23091537400000112,3.7135538279999953,tpcds_sf100_t1
tpcds_q99,7,4,9.722645068,0.6952768260000035,1.8859230020000017,2.987081109000002,0.22276323399999926,3.6788529069999987,tpcds_sf100_t1
tpcds_q99,8,1,7.302329741,1.0752720579999948,2.307221097999996,0.0,0.0,3.7384387670000057,tpcds_sf100_t1
tpcds_q99,8,2,7.436946652,1.0815747080000027,2.222348943000008,4.0303e-05,0.23305735700000077,3.7105775130000205,tpcds_sf100_t1
tpcds_q99,8,3,7.522509323,1.0734164599999958,2.205607033999999,4.0919000000000006e-05,0.23423422500000163,3.8229477079999747,tpcds_sf100_t1
tpcds_q99,8,4,9.626226791,0.682869170000002,1.902802997999995,2.9763424150000017,0.22003023700000082,3.6018414820000038,tpcds_sf100_t1
tpcds_q99,9,1,7.147640154,1.0578995959999995,2.2260720520000112,0.0,0.0,3.6995662649999943,tpcds_sf100_t1
tpcds_q99,9,2,7.371851052,1.047640054999999,2.1495650600000014,3.6677e-05,0.23213222400000022,3.7661764069999966,tpcds_sf100_t1
tpcds_q99,9,3,7.505956562,1.0816658460000035,2.1885052550000035,3.7053e-05,0.23259794100000064,3.8105967729999914,tpcds_sf100_t1
tpcds_q99,9,4,9.586884208,0.6827721740000103,1.8410968269999994,2.973162266000002,0.21847928499999797,3.6236803510000115,tpcds_sf100_t1
tpcds_q99,10,1,7.381029679,1.0711831680000043,2.3224829560000018,0.0,0.0,3.8150966559999944,tpcds_sf100_t1
tpcds_q99,10,2,7.573728955,1.0758109460000005,2.315155608999989,3.6176999999999996e-05,0.23320238600000062,3.7464823309999895,tpcds_sf100_t1
tpcds_q99,10,3,7.589137095,1.0789916980000076,2.207347056000004,4.347200000000001e-05,0.23565994699999898,3.8752933390000197,tpcds_sf100_t1
tpcds_q99,10,4,9.66013103,0.6810770900000045,1.8866209929999997,3.0403744519999947,0.21899336699999863,3.5905428870000042,tpcds_sf100_t1
tpcds_q99,11,1,7.205538932,1.0545314139999984,2.277347555000005,0.0,0.0,3.7024261380000043,tpcds_sf100_t1
tpcds_q99,11,2,7.496883656,1.069325729000004,2.2048924380000074,3.7776999999999994e-05,0.2335086650000008,3.790671078000025,tpcds_sf100_t1
tpcds_q99,11,3,7.419104633,1.0768816780000012,2.179375188000002,3.744e-05,0.23181808999999903,3.749966285,tpcds_sf100_t1
tpcds_q99,11,4,9.759491511,0.7036581930000028,1.9426142979999972,2.9899654609999993,0.2237936269999982,3.6413049139999925,tpcds_sf100_t1
tpcds_q99,12,1,7.374465952,1.0877012950000045,2.3264816790000022,0.0,0.0,3.7809127099999937,tpcds_sf100_t1
tpcds_q99,12,2,7.392472672,1.077124956000009,2.16098442,3.6873e-05,0.23258739899999797,3.7440390989999863,tpcds_sf100_t1
tpcds_q99,12,3,7.479782548,1.0728957910000005,2.2002758070000072,3.6247999999999996e-05,0.23164521500000007,3.7874534320000004,tpcds_sf100_t1
tpcds_q99,12,4,9.710938629,0.6833936750000068,1.8786655249999975,3.049536514999992,0.2205316500000007,3.6310564760000013,tpcds_sf100_t1
tpcds_q99,13,1,7.230629373,1.0782825169999997,2.264010638000001,0.0,0.0,3.718796277999976,tpcds_sf100_t1
tpcds_q99,13,2,7.446139403,1.0828930250000035,2.171693755000011,4.7885000000000007e-05,0.23466531399999982,3.7670924019999927,tpcds_sf100_t1
tpcds_q99,13,3,7.328930179,1.0608138980000008,2.129499254000004,3.7563e-05,0.2313082010000002,3.7285108149999813,tpcds_sf100_t1
tpcds_q99,13,4,9.674231839,0.6903207420000056,1.830922247000011,3.0554657199999933,0.22054058899999898,3.6312623530000026,tpcds_sf100_t1
tpcds_q99,14,1,7.307950762,1.0695944530000012,2.2950491940000077,0.0,0.0,3.769370122000007,tpcds_sf100_t1
tpcds_q99,14,2,7.485841855,1.0842994979999976,2.2131867030000034,3.6595000000000005e-05,0.2344735580000008,3.760418157999974,tpcds_sf100_t1
tpcds_q99,14,3,7.32226431,1.0615136820000022,2.1732917239999985,3.9237e-05,0.23254038000000016,3.674139029999992,tpcds_sf100_t1
tpcds_q99,14,4,9.742410736,0.6902650070000033,1.9118166899999967,2.9747692089999975,0.22024299699999836,3.6919981920000247,tpcds_sf100_t1
tpcds_q99,15,1,7.221631625,1.0672700580000045,2.2199237659999973,0.0,0.0,3.7617736999999893,tpcds_sf100_t1
tpcds_q99,15,2,7.37574321,1.057473871000007,2.1530450350000003,3.6686e-05,0.2332024469999986,3.7468432350000134,tpcds_sf100_t1
tpcds_q99,15,3,7.440118374,1.0671296889999973,2.1198702650000047,3.6454e-05,0.2318378079999994,3.8318287859999858,tpcds_sf100_t1
tpcds_q99,15,4,9.62952065,0.6909317830000036,1.8415807370000006,2.9876040819999985,0.2209579989999992,3.637226919000007,tpcds_sf100_t1
tpcds_q99,16,1,7.206269718,1.0729375890000152,2.2537039520000013,0.0,0.0,3.7164807810000138,tpcds_sf100_t1
tpcds_q99,16,2,7.369537882,1.0572702790000033,2.174293510000001,3.5915e-05,0.23234956199999945,3.7164314109999865,tpcds_sf100_t1
tpcds_q99,16,3,7.412618826,1.0502428740000032,2.173587157000002,3.5051e-05,0.23143054599999904,3.773749571000007,tpcds_sf100_t1
tpcds_q99,16,4,9.693137636,0.6877889110000035,1.8601540179999985,3.059147396000002,0.22044237999999933,3.620428959000002,tpcds_sf100_t1
tpcds_q99,17,1,7.24585795,1.071345867999996,2.248128257000006,0.0,0.0,3.7557188749999986,tpcds_sf100_t1
tpcds_q99,17,2,7.319514613,1.0589620090000027,2.1275948800000073,3.7736e-05,0.23048198600000053,3.721517835000004,tpcds_sf100_t1
tpcds_q99,17,3,7.356036079,1.0934752099999971,2.1467361620000083,3.7497e-05,0.232005457000001,3.7015453419999913,tpcds_sf100_t1
tpcds_q99,17,4,9.666531061,0.6892874800000038,1.8651280140000033,2.9911240889999897,0.21991175899999887,3.6514435210000045,tpcds_sf100_t1
tpcds_q99,18,1,7.216902394,1.0655965829999985,2.250888749999997,0.0,0.0,3.7282714130000025,tpcds_sf100_t1
tpcds_q99,18,2,7.380226523,1.062247360000002,2.2070801659999932,3.7259000000000004e-05,0.23321004400000075,3.6878887040000006,tpcds_sf100_t1
tpcds_q99,18,3,7.627931666,1.108798305,2.191190029000004,3.6028e-05,0.2333090609999994,3.9058123840000065,tpcds_sf100_t1
tpcds_q99,18,4,9.616989224,0.6836765660000049,1.8607796950000024,3.0431182079999983,0.2195640619999989,3.568011622000017,tpcds_sf100_t1
tpcds_q99,19,1,7.143996088,1.0561349649999991,2.2297876740000033,0.0,0.0,3.691696400999982,tpcds_sf100_t1
tpcds_q99,19,2,7.464683479,1.0680717450000006,2.2057012130000024,3.5323e-05,0.23202899599999954,3.7619974199999873,tpcds_sf100_t1
tpcds_q99,19,3,7.343634692,1.0525884459999992,2.1392932220000005,3.5242e-05,0.23333021099999957,3.7387819170000087,tpcds_sf100_t1
tpcds_q99,19,4,9.642976715,0.6839753400000035,1.8676881989999992,3.048781685000001,0.22000866599999938,3.572525406999989,tpcds_sf100_t1
tpch_q1,0,1,5.898940896,26.007176605000033,0.0,0.0,0.0,19.68066944000009,tpch_sf100_t8
tpch_q1,0,2,3.98196788,10.52115946500001,0.0,0.0,0.0,19.77970585400006,tpch_sf100_t8
tpch_q1,0,3,3.953301185,10.431443089000025,0.0,0.0,0.0,19.68502154300008,tpch_sf100_t8
tpch_q1,0,4,3.967519749,10.493453265000031,0.0,0.0,0.0,19.730636614000037,tpch_sf100_t8
tpch_q1,1,1,3.96002952,10.488136494000013,0.0,0.0,0.0,19.68537072900012,tpch_sf100_t8
tpch_q1,1,2,3.965369642,10.472105279000049,0.0,0.0,0.0,19.722012350000053,tpch_sf100_t8
tpch_q1,1,3,3.961268197,10.470064405000008,0.0,0.0,0.0,19.681169381000124,tpch_sf100_t8
tpch_q1,1,4,3.97462767,10.484623019000065,0.0,0.0,0.0,19.772262986000122,tpch_sf100_t8
tpch_q1,2,1,3.960792734,10.462128063000055,0.0,0.0,0.0,19.660559499000065,tpch_sf100_t8
tpch_q1,2,2,3.96882768,10.477156259000019,0.0,0.0,0.0,19.6672034680001,tpch_sf100_t8
tpch_q1,2,3,3.967065525,10.497527398000013,0.0,0.0,0.0,19.66221142200008,tpch_sf100_t8
tpch_q1,2,4,3.990537059,10.529876295000042,0.0,0.0,0.0,19.822948727000043,tpch_sf100_t8
tpch_q1,3,1,3.96738363,10.464094917000052,0.0,0.0,0.0,19.709665450000102,tpch_sf100_t8
tpch_q1,3,2,3.95775811,10.472751469000011,0.0,0.0,0.0,19.670309917000147,tpch_sf100_t8
tpch_q1,3,3,3.956939956,10.447367748000012,0.0,0.0,0.0,19.67535456800008,tpch_sf100_t8
tpch_q1,3,4,3.979163794,10.522134676999988,0.0,0.0,0.0,19.760004083000076,tpch_sf100_t8
tpch_q1,4,1,3.973274015,10.448800427000016,0.0,0.0,0.0,19.774758975000076,tpch_sf100_t8
tpch_q1,4,2,3.971779277,10.49275059299997,0.0,0.0,0.0,19.717272562000105,tpch_sf100_t8
tpch_q1,4,3,3.975138378,10.472978145000045,0.0,0.0,0.0,19.804689825000064,tpch_sf100_t8
tpch_q1,4,4,3.965015875,10.458631294000018,0.0,0.0,0.0,19.721795978000127,tpch_sf100_t8
tpch_q1,5,1,3.954732748,10.44919142100001,0.0,0.0,0.0,19.656345244000086,tpch_sf100_t8
tpch_q1,5,2,3.950867323,10.41259220400004,0.0,0.0,0.0,19.674965823000083,tpch_sf100_t8
tpch_q1,5,3,3.965862306,10.472575114000033,0.0,0.0,0.0,19.68858157000004,tpch_sf100_t8
tpch_q1,5,4,3.952219323,10.431645001000042,0.0,0.0,0.0,19.66464572800016,tpch_sf100_t8
tpch_q1,6,1,3.947397588,10.473949731000012,0.0,0.0,0.0,19.610799075000124,tpch_sf100_t8
tpch_q1,6,2,3.981030896,10.503132296999995,0.0,0.0,0.0,19.764258689000044,tpch_sf100_t8
tpch_q1,6,3,3.96580085,10.491004376000035,0.0,0.0,0.0,19.69547728900008,tpch_sf100_t8
tpch_q1,6,4,3.955120206,10.472506182000028,0.0,0.0,0.0,19.66071953300009,tpch_sf100_t8
tpch_q1,7,1,3.968853739,10.481351670000063,0.0,0.0,0.0,19.71803682600013,tpch_sf100_t8
tpch_q1,7,2,3.961199743,10.48013251400007,0.0,0.0,0.0,19.701241861000028,tpch_sf100_t8
tpch_q1,7,3,3.979458556,10.517661494000006,0.0,0.0,0.0,19.774590309000065,tpch_sf100_t8
tpch_q1,7,4,3.954650206,10.464878581999997,0.0,0.0,0.0,19.665852637000135,tpch_sf100_t8
tpch_q1,8,1,3.970436161,10.48886299400001,0.0,0.0,0.0,19.72870591900008,tpch_sf100_t8
tpch_q1,8,2,3.955227205,10.44676664500003,0.0,0.0,0.0,19.677266081000155,tpch_sf100_t8
tpch_q1,8,3,3.991349451,10.530210642000036,0.0,0.0,0.0,19.83422293800001,tpch_sf100_t8
tpch_q1,8,4,3.963235028,10.50211964900001,0.0,0.0,0.0,19.6661259620001,tpch_sf100_t8
tpch_q1,9,1,3.959428121,10.434279658000005,0.0,0.0,0.0,19.716381108000085,tpch_sf100_t8
tpch_q1,9,2,3.971135242,10.46512944000005,0.0,0.0,0.0,19.743681754000114,tpch_sf100_t8
tpch_q1,9,3,3.971144117,10.513797111000018,0.0,0.0,0.0,19.696620011000135,tpch_sf100_t8
tpch_q1,9,4,3.985935047,10.540921856000017,0.0,0.0,0.0,19.786117316000052,tpch_sf100_t8
tpch_q1,10,1,3.981534455,10.489906068000021,0.0,0.0,0.0,19.816511309000095,tpch_sf100_t8
tpch_q1,10,2,3.962945311,10.448930755000022,0.0,0.0,0.0,19.742092142000036,tpch_sf100_t8
tpch_q1,10,3,3.951406365,10.47170244799999,0.0,0.0,0.0,19.61266590100016,tpch_sf100_t8
tpch_q1,10,4,3.962817838,10.534571250000036,0.0,0.0,0.0,19.613096966000164,tpch_sf100_t8
tpch_q1,11,1,3.968926632,10.47530132400001,0.0,0.0,0.0,19.74099950200008,tpch_sf100_t8
tpch_q1,11,2,3.967512116,10.518987417999984,0.0,0.0,0.0,19.680844166000163,tpch_sf100_t8
tpch_q1,11,3,3.952664027,10.452942390000025,0.0,0.0,0.0,19.69044040300014,tpch_sf100_t8
tpch_q1,11,4,3.966994044,10.518076198000012,0.0,0.0,0.0,19.671269899000126,tpch_sf100_t8
tpch_q1,12,1,3.960801973,10.444138090000056,0.0,0.0,0.0,19.689788081000138,tpch_sf100_t8
tpch_q1,12,2,3.949238739,10.421511188,0.0,0.0,0.0,19.656837330000148,tpch_sf100_t8
tpch_q1,12,3,3.971805176,10.470964091000033,0.0,0.0,0.0,19.77469449600013,tpch_sf100_t8
tpch_q1,12,4,4.007889618,10.640513481999985,0.0,0.0,0.0,19.79149517500005,tpch_sf100_t8
tpch_q1,13,1,3.964255624,10.471915088000065,0.0,0.0,0.0,19.68591011300011,tpch_sf100_t8
tpch_q1,13,2,4.00732242,10.501636668000003,0.0,0.0,0.0,19.974867723999985,tpch_sf100_t8
tpch_q1,13,3,3.976067801,10.465478255999985,0.0,0.0,0.0,19.82557639800001,tpch_sf100_t8
tpch_q1,13,4,3.96768567,10.463033406000042,0.0,0.0,0.0,19.762279377000024,tpch_sf100_t8
tpch_q1,14,1,4.010788173,10.578089027999956,0.0,0.0,0.0,19.894929261000172,tpch_sf100_t8
tpch_q1,14,2,3.95309097,10.436010411,0.0,0.0,0.0,19.707783781000092,tpch_sf100_t8
tpch_q1,14,3,3.973100866,10.512390240000014,0.0,0.0,0.0,19.736957759000028,tpch_sf100_t8
tpch_q1,14,4,3.956575739,10.46073275400004,0.0,0.0,0.0,19.667673524000115,tpch_sf100_t8
tpch_q1,15,1,3.968319024,10.474503684000004,0.0,0.0,0.0,19.738635321000142,tpch_sf100_t8
tpch_q1,15,2,3.961898606,10.44766672799998,0.0,0.0,0.0,19.68957352200007,tpch_sf100_t8
tpch_q1,15,3,3.967064698,10.489805751000036,0.0,0.0,0.0,19.67657597600006,tpch_sf100_t8
tpch_q1,15,4,3.965687089,10.46551570300002,0.0,0.0,0.0,19.710235160000085,tpch_sf100_t8
tpch_q1,16,1,3.952839577,10.475649261000006,0.0,0.0,0.0,19.613934621000126,tpch_sf100_t8
tpch_q1,16,2,3.963892305,10.527492901999972,0.0,0.0,0.0,19.639355861000148,tpch_sf100_t8
tpch_q1,16,3,3.975602337,10.507861937000039,0.0,0.0,0.0,19.701398577000084,tpch_sf100_t8
tpch_q1,16,4,3.978520157,10.51522199599999,0.0,0.0,0.0,19.763058927000106,tpch_sf100_t8
tpch_q1,17,1,3.965052841,10.490369867000014,0.0,0.0,0.0,19.66799311400005,tpch_sf100_t8
tpch_q1,17,2,3.973872083,10.490419190000035,0.0,0.0,0.0,19.728148104000127,tpch_sf100_t8
tpch_q1,17,3,3.965053375,10.464394247000005,0.0,0.0,0.0,19.710595549000093,tpch_sf100_t8
tpch_q1,17,4,3.958399666,10.458631876000021,0.0,0.0,0.0,19.67285693000016,tpch_sf100_t8
tpch_q1,18,1,3.948606372,10.454911106000036,0.0,0.0,0.0,19.607342108000132,tpch_sf100_t8
tpch_q1,18,2,3.958727209,10.481621622000002,0.0,0.0,0.0,19.662618535000128,tpch_sf100_t8
tpch_q1,18,3,3.980811447,10.556668457999963,0.0,0.0,0.0,19.7141659490001,tpch_sf100_t8
tpch_q1,18,4,3.976241308,10.531115617000022,0.0,0.0,0.0,19.68981586600013,tpch_sf100_t8
tpch_q1,19,1,3.977068041,10.484447771000024,0.0,0.0,0.0,19.810857206000033,tpch_sf100_t8
tpch_q1,19,2,3.960111303,10.44280241100004,0.0,0.0,0.0,19.73300518300011,tpch_sf100_t8
tpch_q1,19,3,3.967972221,10.492610019999992,0.0,0.0,0.0,19.722915222000097,tpch_sf100_t8
tpch_q1,19,4,3.996956253,10.529987977999987,0.0,0.0,0.0,19.834686088000023,tpch_sf100_t8
tpch_q10,0,1,6.01400813,16.85345424900002,24.438234699000066,0.0,0.0,5.4460062249999925,tpch_sf100_t8
tpch_q10,0,2,3.704045339,14.713410890000109,4.836629498000001,0.5406613960000016,3.7248185939999834,4.7730434729999995,tpch_sf100_t8
tpch_q10,0,3,3.892327671,14.728382489000067,6.1974673089999985,0.5492024850000018,3.7667923829999856,4.845745301000002,tpch_sf100_t8
tpch_q10,0,4,3.832022798,14.731960865000081,3.9464464399999986,1.7445859350000017,4.17377350399997,4.816129779,tpch_sf100_t8
tpch_q10,1,1,5.689491725,14.881559758000053,23.92225208000033,0.0,0.0,5.432374944999991,tpch_sf100_t8
tpch_q10,1,2,3.717938339,14.677760213000063,4.871240813000001,0.5488226350000018,3.7519686069999802,4.809589923999997,tpch_sf100_t8
tpch_q10,1,3,3.896487054,14.705431388000054,6.332952649999999,0.5524151330000011,3.7515938619999756,4.815996948999999,tpch_sf100_t8
tpch_q10,1,4,3.830076827,14.779987578000053,3.9421672330000006,1.6912503640000014,4.189666361999977,4.789468572000002,tpch_sf100_t8
tpch_q10,2,1,5.575961178,14.676984312000055,23.317725972999998,0.0,0.0,5.355231590999986,tpch_sf100_t8
tpch_q10,2,2,3.719282589,14.683461742000093,4.876802246,0.5562596380000011,3.7469724169999745,4.829012984,tpch_sf100_t8
tpch_q10,2,3,3.864618258,14.65873038400007,6.137692642999999,0.5534170370000009,3.749962472999986,4.798183520999999,tpch_sf100_t8
tpch_q10,2,4,3.828972362,14.740431859000116,3.9516515599999993,1.7254532720000006,4.193969568999975,4.7639528250000005,tpch_sf100_t8
tpch_q10,3,1,5.754788277,14.902353352000043,24.351256123000276,0.0,0.0,5.443534582999991,tpch_sf100_t8
tpch_q10,3,2,3.717902641,14.723733332000087,4.886405103999998,0.5517736560000014,3.739462412999989,4.807906409000002,tpch_sf100_t8
tpch_q10,3,3,3.891504271,14.652934459000074,6.283021334000002,0.5387874010000014,3.7215452039999795,4.802040837999998,tpch_sf100_t8
tpch_q10,3,4,3.820589822,14.752511225000065,3.9276414849999988,1.696924843000002,4.178118749999972,4.770863962000001,tpch_sf100_t8
