query,case,seed,runtime_seconds
Q05,3,,4.88
Q05,3,,4.84
Q05,3,,4.86
Q05,3,,4.90
Q05,3,,4.85
Q05,3,,4.87
Q05,3,,4.89
Q05,3,,4.88
Q05,3,,4.85
Q05,3,,4.86
Q05,3,,4.86
Q05,3,,4.88
Q05,3,,4.86
Q05,3,,4.84
Q05,3,,4.92
Q05,3,,4.89
Q05,3,,4.86
Q05,3,,4.86
Q05,3,,5.01
Q05,3,,4.87
