query,case,seed,runtime_seconds
Q05,3,,4.99
Q05,3,,5.05
Q05,3,,4.97
Q05,3,,5.01
Q05,3,,5.01
Q05,3,,5.00
Q05,3,,4.99
Q05,3,,5.02
Q05,3,,5.00
Q05,3,,5.00
Q05,3,,4.99
Q05,3,,5.01
Q05,3,,4.98
Q05,3,,5.01
Q05,3,,5.01
Q05,3,,4.99
Q05,3,,4.99
Q05,3,,5.02
Q05,3,,5.00
Q05,3,,5.02
