label,benchmark,sf,threads,query,med_c1,med_c2,med_c3,med_c4,best_c1,best_c2,best_c3,best_c4,insurance,insurance_fwd,residual_qo,residual_qo_c1,pt_replaces_qo,backward_extra
tpcds_sf50_t1,tpcds,50,1,Q04,59.095,56.455,56.545,56.415,58.03,54.95,55.9,55.5,1.0475050961623682,1.0467629085112036,1.0164864864864864,1.0183525762536618,0.9721695674651042,1.0007090312860054
tpcds_sf50_t1,tpcds,50,1,Q05,10.55,8.1,10.15,8.1,10.25,7.99,9.94,8.0,1.3024691358024694,1.3024691358024694,1.0125,1.0292682926829269,0.7902439024390243,1.0
tpcds_sf50_t1,tpcds,50,1,Q06,16.06,15.96,16.16,16.07,15.75,15.75,15.75,15.86,0.999377722464219,1.0062656641604009,1.0132408575031526,1.0196825396825395,1.0203174603174603,0.9931549471064095
tpcds_sf50_t1,tpcds,50,1,Q07,11.415,5.84,5.845,5.85,7.89,5.43,5.43,5.54,1.9512820512820512,1.9546232876712328,1.055956678700361,1.446768060836502,0.7414448669201521,0.9982905982905983
tpcds_sf50_t1,tpcds,50,1,Q08,7.78,4.82,4.92,4.92,7.78,4.81,4.81,4.92,1.58130081300813,1.6141078838174274,1.0,1.0,0.6323907455012853,0.9796747967479675
tpcds_sf50_t1,tpcds,50,1,Q09,15.55,15.55,15.55,15.505,15.44,15.44,15.45,15.45,1.0029022895840052,1.0,1.0035598705501618,1.0071243523316062,1.0042098445595855,1.0029022895840052
tpcds_sf50_t1,tpcds,50,1,Q10,6.04,6.04,6.09,2.98,5.83,5.73,5.83,2.77,2.0268456375838926,1.0,1.075812274368231,1.0360205831903946,0.5111492281303602,2.0268456375838926
tpcds_sf50_t1,tpcds,50,1,Q11,41.08,38.07,38.075,38.120000000000005,40.32,37.36,37.45,37.17,1.0776495278069254,1.07906488048332,1.025558245897229,1.0188492063492063,0.945436507936508,0.9986883525708289
tpcds_sf50_t1,tpcds,50,1,Q12,1.13,0.82,0.82,0.82,1.13,0.82,0.82,0.72,1.3780487804878048,1.3780487804878048,1.1388888888888888,1.0,0.7256637168141593,1.0
tpcds_sf50_t1,tpcds,50,1,Q13,12.030000000000001,12.855,12.754999999999999,11.99,9.93,10.56,10.56,11.38,1.0033361134278567,0.9358226371061844,1.0536028119507908,1.2114803625377646,1.2074521651560928,1.0721434528773979
tpcds_sf50_t1,tpcds,50,1,Q14,104.25,105.28999999999999,105.645,106.72999999999999,101.72,101.99,101.76,103.11,0.9767637964958307,0.9901225187577168,1.0351081369411308,1.0248721981911129,1.049252850963429,0.9865080108685468
tpcds_sf50_t1,tpcds,50,1,Q15,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf50_t1,tpcds,50,1,Q16,0.82,0.72,0.72,0.72,0.72,0.62,0.62,0.62,1.1388888888888888,1.1388888888888888,1.161290322580645,1.1388888888888888,1.0,1.0
tpcds_sf50_t1,tpcds,50,1,Q17,12.545,5.535,5.59,5.79,7.58,4.92,4.92,5.33,2.1666666666666665,2.266485998193315,1.0863039399624765,1.6550131926121372,0.7638522427440633,0.955958549222798
tpcds_sf50_t1,tpcds,50,1,Q18,2.87,1.64,1.74,1.64,2.36,1.54,1.54,1.44,1.7500000000000002,1.7500000000000002,1.1388888888888888,1.2161016949152543,0.6949152542372882,1.0
tpcds_sf50_t1,tpcds,50,1,Q19,6.655,3.59,3.59,3.59,5.33,3.49,3.49,3.49,1.8537604456824515,1.8537604456824515,1.0286532951289398,1.24859287054409,0.6735459662288931,1.0
tpcds_sf50_t1,tpcds,50,1,Q20,0.31,0.31,0.31,0.31,0.21,0.31,0.31,0.31,1.0,1.0,1.0,1.4761904761904763,1.4761904761904763,1.0
tpcds_sf50_t1,tpcds,50,1,Q21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf50_t1,tpcds,50,1,Q22,4.91,4.97,5.02,5.02,4.81,4.81,4.91,4.91,0.9780876494023906,0.9879275653923542,1.0224032586558043,1.020790020790021,1.0436590436590436,0.9900398406374502
tpcds_sf50_t1,tpcds,50,1,Q23,70.425,71.445,71.99000000000001,71.39,68.77,70.1,69.21,69.13,0.9864827006583554,0.9857232836447618,1.0326920295096196,1.0240657263341573,1.0380980078522613,1.000770416024653
tpcds_sf50_t1,tpcds,50,1,Q24,23.955,9.425,9.79,9.95,11.89,5.43,5.43,5.43,2.4075376884422113,2.541644562334217,1.8324125230202577,2.014718250630782,0.8368376787216147,0.9472361809045228
tpcds_sf50_t1,tpcds,50,1,Q25,7.994999999999999,5.13,5.18,5.08,6.15,4.72,4.72,4.72,1.5738188976377951,1.5584795321637426,1.076271186440678,1.2999999999999998,0.8260162601626015,1.0098425196850394
tpcds_sf50_t1,tpcds,50,1,Q26,1.74,1.03,1.03,1.03,1.33,0.92,0.93,0.93,1.6893203883495145,1.6893203883495145,1.10752688172043,1.3082706766917291,0.7744360902255639,1.0
tpcds_sf50_t1,tpcds,50,1,Q27,26.245,12.45,12.39,12.395,18.62,11.78,11.78,11.68,2.1173860427591773,2.1080321285140564,1.0612157534246576,1.4095059076262084,0.6656820622986036,1.0044372730939894
tpcds_sf50_t1,tpcds,50,1,Q28,16.37,16.38,16.38,16.384999999999998,16.27,16.17,16.27,16.27,0.9990845285321943,0.9993894993894995,1.0070682237246464,1.0061462814996929,1.0070682237246464,0.9996948428440647
tpcds_sf50_t1,tpcds,50,1,Q29,11.015,7.635,7.6850000000000005,8.045,9.12,7.17,7.07,7.18,1.3691733996270976,1.4426981008513426,1.1204735376044568,1.2077850877192984,0.8821271929824562,0.9490366687383468
tpcds_sf50_t1,tpcds,50,1,Q30,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.72,1.0,1.0,1.1388888888888888,1.0,1.0,1.0
tpcds_sf50_t1,tpcds,50,1,Q31,9.63,6.87,6.87,6.56,9.32,6.56,6.66,6.46,1.467987804878049,1.4017467248908297,1.0154798761609907,1.0332618025751072,0.7038626609442059,1.0472560975609757
tpcds_sf50_t1,tpcds,50,1,Q32,0.31,0.21,0.21,0.31,0.21,0.21,0.21,0.21,1.0,1.4761904761904763,1.4761904761904763,1.4761904761904763,1.4761904761904763,0.6774193548387096
tpcds_sf50_t1,tpcds,50,1,Q33,5.84,4.1,4.105,4.1,5.64,4.1,4.0,4.0,1.4243902439024392,1.4243902439024392,1.025,1.0354609929078014,0.7269503546099291,1.0
tpcds_sf50_t1,tpcds,50,1,Q34,8.39,4.51,4.51,4.51,8.09,4.41,4.41,4.41,1.8603104212860313,1.8603104212860313,1.0226757369614512,1.0370828182941905,0.5574783683559951,1.0
tpcds_sf50_t1,tpcds,50,1,Q35,10.23,10.14,10.7,6.97,10.02,9.93,10.35,6.76,1.4677187948350072,1.0088757396449703,1.0310650887573964,1.0209580838323353,0.6956087824351297,1.45480631276901
tpcds_sf50_t1,tpcds,50,1,Q36,10.035,5.84,5.74,6.76,9.63,5.64,5.64,6.46,1.4844674556213018,1.7183219178082192,1.046439628482972,1.042056074766355,0.7019730010384215,0.863905325443787
tpcds_sf50_t1,tpcds,50,1,Q37,55.45,0.52,0.52,0.41,0.51,0.51,0.51,0.41,135.2439024390244,106.63461538461539,1.0,108.72549019607844,0.8039215686274509,1.2682926829268293
tpcds_sf50_t1,tpcds,50,1,Q38,13.71,14.125,14.13,12.5,13.4,13.92,13.82,12.29,1.0968,0.9706194690265487,1.0170870626525632,1.023134328358209,0.9328358208955224,1.13
tpcds_sf50_t1,tpcds,50,1,Q39,0.41,0.52,0.52,0.52,0.41,0.41,0.41,0.41,0.7884615384615384,0.7884615384615384,1.2682926829268293,1.0,1.2682926829268293,1.0
tpcds_sf50_t1,tpcds,50,1,Q40,1.03,0.82,0.82,0.21,1.03,0.82,0.82,0.21,4.904761904761905,1.2560975609756098,1.0,1.0,0.20388349514563106,3.9047619047619047
tpcds_sf50_t1,tpcds,50,1,Q41,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf50_t1,tpcds,50,1,Q42,4.51,2.46,2.46,2.46,4.0,2.36,2.36,2.36,1.8333333333333333,1.8333333333333333,1.0423728813559323,1.1275,0.615,1.0
tpcds_sf50_t1,tpcds,50,1,Q43,7.88,4.51,4.41,4.92,7.68,4.3,4.31,4.71,1.6016260162601625,1.747228381374723,1.0445859872611465,1.0260416666666667,0.640625,0.9166666666666666
tpcds_sf50_t1,tpcds,50,1,Q44,43.24,43.245000000000005,43.345,43.215,42.62,42.84,42.31,42.11,1.0005785028346639,0.9998843796970748,1.0262407979102353,1.0145471609572971,1.0139605818864383,1.0006942034015966
tpcds_sf50_t1,tpcds,50,1,Q45,2.15,1.3900000000000001,1.3900000000000001,1.49,1.85,1.23,1.23,1.23,1.4429530201342282,1.5467625899280573,1.2113821138211383,1.162162162162162,0.8054054054054054,0.9328859060402686
tpcds_sf50_t1,tpcds,50,1,Q46,12.695,7.375,7.38,7.18,11.16,7.18,7.17,7.07,1.7681058495821729,1.7213559322033898,1.0155586987270155,1.1375448028673836,0.6433691756272402,1.027158774373259
tpcds_sf50_t1,tpcds,50,1,Q47,17.45,17.865000000000002,17.869999999999997,17.825000000000003,16.99,17.3,17.2,17.3,0.978962131837307,0.9767702211027146,1.0303468208092488,1.0270747498528547,1.0491465567981169,1.0022440392706873
tpcds_sf50_t1,tpcds,50,1,Q48,10.5,11.010000000000002,11.58,11.07,8.81,9.32,9.33,10.75,0.9485094850948509,0.9536784741144413,1.0297674418604652,1.191827468785471,1.2565266742338252,0.9945799457994581
tpcds_sf50_t1,tpcds,50,1,Q49,7.84,5.23,5.23,5.23,7.38,5.13,5.13,5.13,1.4990439770554491,1.4990439770554491,1.0194931773879143,1.062330623306233,0.7086720867208672,1.0
tpcds_sf50_t1,tpcds,50,1,Q50,23.65,11.16,11.16,8.51,18.74,9.01,9.12,7.99,2.779083431257344,2.119175627240143,1.065081351689612,1.2620064034151548,0.45410885805763074,1.3113983548766157
tpcds_sf50_t1,tpcds,50,1,Q51,27.225,27.695,27.74,26.79,26.92,27.33,27.24,26.52,1.0162374020156775,0.9830294276945297,1.010180995475113,1.0113298662704309,0.9951708766716195,1.0337812616648003
tpcds_sf50_t1,tpcds,50,1,Q52,4.51,2.46,2.46,2.46,4.0,2.36,2.36,2.36,1.8333333333333333,1.8333333333333333,1.0423728813559323,1.1275,0.615,1.0
tpcds_sf50_t1,tpcds,50,1,Q53,6.56,3.28,3.28,3.39,4.61,3.28,3.28,3.18,1.9351032448377579,2.0,1.0660377358490567,1.422993492407809,0.7353579175704988,0.9675516224188789
tpcds_sf50_t1,tpcds,50,1,Q54,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,1.0,1.0,1.0,1.0,1.0,1.0
tpcds_sf50_t1,tpcds,50,1,Q55,4.51,2.56,2.57,2.51,4.0,2.36,2.36,2.46,1.796812749003984,1.7617187499999998,1.0203252032520325,1.1275,0.6275,1.0199203187250998
tpcds_sf50_t1,tpcds,50,1,Q56,5.64,3.8,3.8,3.7,5.53,3.69,3.69,3.59,1.524324324324324,1.4842105263157894,1.0306406685236769,1.019891500904159,0.6690777576853526,1.027027027027027
tpcds_sf50_t1,tpcds,50,1,Q57,4.859999999999999,5.02,5.01,5.02,4.6,4.81,4.81,4.81,0.9681274900398406,0.9681274900398406,1.0436590436590436,1.0565217391304347,1.0913043478260869,1.0
tpcds_sf50_t1,tpcds,50,1,Q58,16.28,16.28,16.275,16.23,15.86,16.07,15.87,16.08,1.0030807147258165,1.0,1.0093283582089554,1.0264817150063053,1.023329129886507,1.0030807147258165
tpcds_sf50_t1,tpcds,50,1,Q59,16.16,16.16,16.215000000000003,16.17,15.95,15.86,15.96,15.96,0.9993815708101421,1.0,1.0131578947368423,1.013166144200627,1.0137931034482761,0.9993815708101421
tpcds_sf50_t1,tpcds,50,1,Q60,7.07,4.51,4.51,4.31,6.56,4.31,4.31,4.21,1.6403712296983761,1.567627494456763,1.02375296912114,1.0777439024390245,0.6570121951219512,1.0464037122969838
tpcds_sf50_t1,tpcds,50,1,Q61,10.344999999999999,6.15,6.15,6.05,9.22,6.05,6.05,5.95,1.7099173553719007,1.6821138211382112,1.0168067226890756,1.1220173535791755,0.6561822125813448,1.0165289256198349
tpcds_sf50_t1,tpcds,50,1,Q62,3.48,3.58,3.58,3.59,3.38,3.48,3.58,3.48,0.9693593314763231,0.9720670391061452,1.0316091954022988,1.029585798816568,1.0621301775147929,0.9972144846796658
tpcds_sf50_t1,tpcds,50,1,Q63,6.45,3.28,3.28,3.39,4.51,3.28,3.28,3.18,1.9026548672566372,1.9664634146341464,1.0660377358490567,1.4301552106430155,0.7516629711751663,0.9675516224188789
tpcds_sf50_t1,tpcds,50,1,Q64,46.260000000000005,16.91,21.375,10.25,17.62,11.68,11.78,9.74,4.5131707317073175,2.7356593731519814,1.0523613963039014,2.6254256526674236,0.5817253121452894,1.6497560975609755
tpcds_sf50_t1,tpcds,50,1,Q65,15.16,15.375,15.485,16.655,14.86,14.96,14.86,15.88,0.9102371660162113,0.9860162601626017,1.0488035264483628,1.0201884253028264,1.1207940780619112,0.9231462023416391
tpcds_sf50_t1,tpcds,50,1,Q66,4.1,2.3099999999999996,2.36,2.36,3.48,2.26,2.16,2.26,1.7372881355932204,1.774891774891775,1.0442477876106195,1.1781609195402298,0.6781609195402298,0.9788135593220337
tpcds_sf50_t1,tpcds,50,1,Q67,76.785,77.3,78.16499999999999,78.63499999999999,75.88,76.14,76.27,76.86,0.9764735804667134,0.9933376455368693,1.0230939370283632,1.0119267264101213,1.0363073273589878,0.9830228269854391
tpcds_sf50_t1,tpcds,50,1,Q68,11.78,7.48,7.485,6.82,9.32,7.07,7.18,6.56,1.727272727272727,1.5748663101604277,1.0396341463414636,1.2639484978540771,0.7317596566523605,1.096774193548387
tpcds_sf50_t1,tpcds,50,1,Q69,5.53,5.53,5.53,2.77,5.43,5.33,5.33,2.77,1.996389891696751,1.0,1.0,1.0184162062615103,0.5101289134438306,1.996389891696751
tpcds_sf50_t1,tpcds,50,1,Q70,17.285,16.06,16.16,13.71,16.88,15.85,15.76,13.42,1.2607585703865791,1.0762764632627648,1.0216095380029806,1.0239928909952607,0.8122037914691944,1.1714077315827862
tpcds_sf50_t1,tpcds,50,1,Q71,6.71,5.95,5.95,3.8,6.66,5.84,5.94,3.69,1.7657894736842106,1.1277310924369748,1.029810298102981,1.0075075075075075,0.5705705705705705,1.5657894736842106
tpcds_sf50_t1,tpcds,50,1,Q72,154.205,8.355,8.61,7.535,6.14,2.87,2.87,2.67,20.465162574651625,18.456612806702573,2.822097378277154,25.11482084690554,1.227198697068404,1.1088254810882547
tpcds_sf50_t1,tpcds,50,1,Q73,7.475,4.1,4.15,4.1,5.94,4.0,3.9,3.9,1.8231707317073171,1.8231707317073171,1.0512820512820513,1.2584175084175082,0.6902356902356901,1.0
tpcds_sf50_t1,tpcds,50,1,Q74,27.825,25.485,25.59,25.494999999999997,27.23,24.87,25.09,24.57,1.0913904687193567,1.0918187168922895,1.0376475376475376,1.0218508997429305,0.9362835108336393,0.9996077662286723
tpcds_sf50_t1,tpcds,50,1,Q75,21.965000000000003,16.14,16.095,15.739999999999998,21.6,15.58,15.48,15.27,1.395489199491741,1.3609045848822803,1.0307793058284216,1.0168981481481483,0.7287037037037036,1.0254129606099112
tpcds_sf50_t1,tpcds,50,1,Q76,7.99,8.045,8.1,5.845,7.68,7.69,7.79,5.74,1.3669803250641575,0.9931634555624612,1.0182926829268293,1.0403645833333335,0.7610677083333334,1.3763900769888795
tpcds_sf50_t1,tpcds,50,1,Q77,7.38,4.62,4.62,4.82,7.18,4.61,4.61,4.72,1.5311203319502074,1.5974025974025974,1.0211864406779663,1.0278551532033426,0.6713091922005572,0.95850622406639
tpcds_sf50_t1,tpcds,50,1,Q78,40.955,41.540000000000006,44.04,35.66,40.04,40.66,43.42,34.42,1.1484856982613574,0.9859171882522868,1.0360255665310865,1.0228521478521477,0.8906093906093906,1.1648906337633205
tpcds_sf50_t1,tpcds,50,1,Q79,12.49,7.63,7.59,7.84,11.16,7.48,7.48,7.69,1.5931122448979593,1.636959370904325,1.0195058517555267,1.1191756272401434,0.7025089605734767,0.9732142857142857
tpcds_sf50_t1,tpcds,50,1,Q80,15.41,7.89,7.9,6.05,14.95,7.79,7.79,5.95,2.547107438016529,1.953105196451204,1.0168067226890756,1.0307692307692309,0.40468227424749165,1.3041322314049586
tpcds_sf50_t1,tpcds,50,1,Q81,1.18,1.23,1.23,1.28,1.13,1.13,1.13,1.23,0.9218749999999999,0.959349593495935,1.0406504065040652,1.0442477876106195,1.1327433628318586,0.9609375
tpcds_sf50_t1,tpcds,50,1,Q82,62.06,2.46,2.46,1.03,2.46,2.36,2.46,0.93,60.25242718446602,25.227642276422767,1.10752688172043,25.227642276422767,0.4186991869918699,2.3883495145631066
tpcds_sf50_t1,tpcds,50,1,Q83,1.84,0.52,0.52,0.52,1.74,0.51,0.52,0.52,3.5384615384615383,3.5384615384615383,1.0,1.0574712643678161,0.2988505747126437,1.0
tpcds_sf50_t1,tpcds,50,1,Q84,1.59,0.82,0.82,0.41,0.72,0.72,0.72,0.41,3.878048780487805,1.9390243902439026,1.0,2.2083333333333335,0.5694444444444444,2.0
tpcds_sf50_t1,tpcds,50,1,Q85,3.69,3.9,4.0,3.9,3.38,3.49,3.59,3.49,0.9461538461538461,0.9461538461538461,1.1174785100286533,1.0917159763313609,1.153846153846154,1.0
tpcds_sf50_t1,tpcds,50,1,Q86,2.36,2.46,2.46,2.46,2.36,2.36,2.46,2.46,0.959349593495935,0.959349593495935,1.0,1.0,1.0423728813559323,1.0
tpcds_sf50_t1,tpcds,50,1,Q87,14.53,15.14,15.05,13.43,14.22,14.84,14.75,13.21,1.0819061801935963,0.9597093791281373,1.0166540499621497,1.0218002812939522,0.9444444444444444,1.1273268801191363
tpcds_sf50_t1,tpcds,50,1,Q88,26.99,13.0,13.0,12.845,24.22,12.69,12.59,12.49,2.1012066952121446,2.0761538461538462,1.0284227381905524,1.1143682906688688,0.5303468208092486,1.012066952121448
tpcds_sf50_t1,tpcds,50,1,Q89,7.27,3.8,3.8499999999999996,3.95,5.43,3.79,3.79,3.79,1.8405063291139239,1.9131578947368422,1.04221635883905,1.3388581952117864,0.7274401473296501,0.9620253164556961
tpcds_sf50_t1,tpcds,50,1,Q90,2.25,1.13,1.13,1.13,1.84,1.03,1.03,1.03,1.9911504424778763,1.9911504424778763,1.0970873786407767,1.2228260869565217,0.6141304347826086,1.0
tpcds_sf50_t1,tpcds,50,1,Q91,0.31,0.21,0.21,0.21,0.31,0.21,0.21,0.21,1.4761904761904763,1.4761904761904763,1.0,1.0,0.6774193548387096,1.0
tpcds_sf50_t1,tpcds,50,1,Q92,2.0999999999999996,1.54,1.54,1.03,1.95,1.54,1.54,1.03,2.03883495145631,1.3636363636363633,1.0,1.0769230769230769,0.5282051282051282,1.4951456310679612
tpcds_sf50_t1,tpcds,50,1,Q93,20.895,12.49,14.87,12.5,20.58,12.29,14.66,12.29,1.6716,1.6729383506805444,1.0170870626525632,1.0153061224489797,0.6073858114674442,0.9992
tpcds_sf50_t1,tpcds,50,1,Q94,2.41,1.95,1.95,1.95,2.36,1.95,1.95,1.95,1.235897435897436,1.235897435897436,1.0,1.0211864406779663,0.826271186440678,1.0
tpcds_sf50_t1,tpcds,50,1,Q95,61.74,60.875,69.055,4.92,60.82,60.02,68.4,4.92,12.548780487804878,1.0142094455852155,1.0,1.0151266030910884,0.08089444261756001,12.372967479674797
tpcds_sf50_t1,tpcds,50,1,Q96,3.59,2.05,2.05,2.05,3.48,2.05,2.05,1.95,1.751219512195122,1.751219512195122,1.0512820512820513,1.0316091954022988,0.5890804597701149,1.0
tpcds_sf50_t1,tpcds,50,1,Q97,17.515,17.51,17.52,17.935000000000002,16.9,17.1,17.02,17.52,0.9765821020351267,1.0002855511136493,1.0236872146118723,1.0363905325443787,1.061242603550296,0.976303317535545
tpcds_sf50_t1,tpcds,50,1,Q98,4.2,2.67,2.67,2.57,4.1,2.57,2.57,2.56,1.634241245136187,1.5730337078651686,1.00390625,1.024390243902439,0.6268292682926829,1.038910505836576
tpcds_sf50_t1,tpcds,50,1,Q99,3.38,3.48,3.48,4.61,3.27,3.38,3.38,4.61,0.7331887201735358,0.9712643678160919,1.0,1.0336391437308867,1.4097859327217126,0.7548806941431669
tpcds_sf100_t1,tpcds,100,1,Q01,7.075,7.17,9.33,7.18,6.97,6.97,9.22,7.08,0.9853760445682452,0.9867503486750349,1.0141242937853108,1.01506456241033,1.0301291248206599,0.9986072423398329
tpcds_sf100_t1,tpcds,100,1,Q02,17.18,17.185000000000002,17.19,17.19,16.97,17.08,17.08,16.99,0.9994182664339731,0.9997090485888855,1.0117716303708064,1.0123747790218032,1.0129640542133178,0.9997091332169866
tpcds_sf100_t1,tpcds,100,1,Q03,10.855,7.07,6.97,6.925,9.22,6.66,6.66,6.56,1.5675090252707582,1.5353606789250354,1.055640243902439,1.1773318872017353,0.7510845986984815,1.0209386281588448
tpcds_sf100_t1,tpcds,100,1,Q04,124.98,114.85499999999999,121.14500000000001,114.96000000000001,120.99,111.35,115.37,112.13,1.087160751565762,1.088154629750555,1.0252385623829485,1.032977932060501,0.9501611703446566,0.9990866388308975
tpcds_sf100_t1,tpcds,100,1,Q05,21.82,16.7,21.01,16.715,21.1,16.4,20.71,16.5,1.3054142985342507,1.3065868263473055,1.013030303030303,1.034123222748815,0.7921800947867298,0.9991026024528866
tpcds_sf100_t1,tpcds,100,1,Q06,44.32,44.34,47.28,44.510000000000005,43.46,43.29,46.14,43.58,0.9957312963379015,0.9995489400090212,1.021340064249656,1.019788311090658,1.02416014726185,0.9961806335654909
tpcds_sf100_t1,tpcds,100,1,Q07,22.784999999999997,11.525,11.530000000000001,11.530000000000001,15.57,10.76,10.76,10.77,1.9761491760624452,1.9770065075921905,1.0705663881151348,1.463391136801541,0.7405266538214516,0.9995663486556807
tpcds_sf100_t1,tpcds,100,1,Q08,16.53,10.65,10.65,10.85,16.37,10.54,10.55,10.75,1.5235023041474656,1.5521126760563382,1.0093023255813953,1.0097739767868052,0.6627978008552229,0.9815668202764978
tpcds_sf100_t1,tpcds,100,1,Q09,30.895,30.905,30.9,30.915,30.78,30.78,30.69,30.71,0.9993530648552483,0.9996764277624979,1.006675350048844,1.0037361923326835,1.0043859649122806,0.9996765324276242
tpcds_sf100_t1,tpcds,100,1,Q10,11.825,11.77,11.87,5.79,11.56,11.26,11.36,5.43,2.042314335060449,1.0046728971962617,1.0662983425414365,1.0229238754325258,0.5008650519031141,2.0328151986183074
tpcds_sf100_t1,tpcds,100,1,Q11,88.015,79.36,82.1,78.005,84.49,75.56,77.9,75.41,1.1283251073649125,1.1090599798387097,1.0344118817133006,1.0417209137175998,0.9232453544798201,1.017370681366579
tpcds_sf100_t1,tpcds,100,1,Q12,2.46,1.75,1.75,1.64,2.46,1.74,1.74,1.64,1.5,1.4057142857142857,1.0,1.0,0.6666666666666666,1.0670731707317074
tpcds_sf100_t1,tpcds,100,1,Q13,24.585,25.755000000000003,25.195,23.875,19.66,21.3,21.0,22.53,1.029738219895288,0.9545719277810133,1.059698180204172,1.2505086469989828,1.2143947100712105,1.0787434554973823
tpcds_sf100_t1,tpcds,100,1,Q14,229.97500000000002,227.7,225.95,229.385,222.18,216.6,216.31,219.54,1.0025720949495391,1.0099912165129559,1.044843764234308,1.0350841659915384,1.0324286614456746,0.9926542712034353
tpcds_sf100_t1,tpcds,100,1,Q15,1.33,1.44,1.54,1.44,1.33,1.44,1.54,1.44,0.9236111111111112,0.9236111111111112,1.0,1.0,1.0827067669172932,1.0
tpcds_sf100_t1,tpcds,100,1,Q16,1.54,1.23,1.23,1.23,1.33,1.23,1.23,1.23,1.2520325203252034,1.2520325203252034,1.0,1.1578947368421053,0.9248120300751879,1.0
tpcds_sf100_t1,tpcds,100,1,Q17,28.979999999999997,11.07,11.32,11.684999999999999,18.33,10.15,10.25,10.76,2.4801026957638,2.6178861788617884,1.0859665427509293,1.5810147299509,0.6374795417348609,0.9473684210526317
tpcds_sf100_t1,tpcds,100,1,Q18,5.99,3.23,3.23,3.18,4.92,3.08,3.08,2.97,1.8836477987421383,1.8544891640866874,1.0707070707070707,1.217479674796748,0.6463414634146342,1.0157232704402515
tpcds_sf100_t1,tpcds,100,1,Q19,14.545,7.18,7.18,6.92,10.66,6.97,6.97,6.77,2.101878612716763,2.025766016713092,1.0221565731166913,1.3644465290806753,0.649155722326454,1.0375722543352601
tpcds_sf100_t1,tpcds,100,1,Q20,0.52,0.52,0.52,0.52,0.51,0.52,0.52,0.52,1.0,1.0,1.0,1.0196078431372548,1.0196078431372548,1.0
tpcds_sf100_t1,tpcds,100,1,Q21,1.03,0.62,0.62,0.72,0.92,0.62,0.62,0.62,1.4305555555555556,1.6612903225806452,1.161290322580645,1.1195652173913044,0.7826086956521738,0.8611111111111112
tpcds_sf100_t1,tpcds,100,1,Q22,39.555,40.025,39.78,40.19,38.54,38.86,38.88,39.27,0.9842000497636229,0.9882573391630232,1.0234275528393173,1.026336274001038,1.042812662169175,0.9958945011196816
tpcds_sf100_t1,tpcds,100,1,Q23,146.86,149.63,148.67000000000002,149.015,142.67,144.83,146.69,146.56,0.9855383686206088,0.9814876695849764,1.0167508187772925,1.0293684726992363,1.0444732599705615,1.0041271012985271
tpcds_sf100_t1,tpcds,100,1,Q24,69.37,20.38,21.82,21.665,24.17,13.73,13.63,14.04,3.201938610662359,3.4038272816486757,1.543091168091168,2.870086884567646,0.8963591228796027,0.94068774521117
tpcds_sf100_t1,tpcds,100,1,Q25,18.595,10.355,10.455,10.100000000000001,15.57,9.54,9.43,9.33,1.8410891089108907,1.795750845002414,1.0825294748124332,1.1942838792549775,0.6486833654463713,1.025247524752475
tpcds_sf100_t1,tpcds,100,1,Q26,3.48,2.05,2.05,2.05,2.56,1.85,1.85,1.85,1.6975609756097563,1.6975609756097563,1.108108108108108,1.359375,0.8007812499999999,1.0
tpcds_sf100_t1,tpcds,100,1,Q27,44.79,23.855,23.865000000000002,23.765,36.83,22.94,22.94,22.75,1.8847043972228066,1.8775937958499265,1.0446153846153847,1.2161281563942439,0.6452620146619604,1.0037870818430465
tpcds_sf100_t1,tpcds,100,1,Q28,32.53,32.644999999999996,32.545,32.644999999999996,32.32,32.33,32.35,32.35,0.9964772553224078,0.9964772553224078,1.0091190108191652,1.0064975247524752,1.0100556930693068,1.0
tpcds_sf100_t1,tpcds,100,1,Q29,26.79,16.14,16.035,16.86,22.33,14.66,14.76,14.75,1.5889679715302492,1.6598513011152416,1.143050847457627,1.199731303179579,0.755038065382893,0.9572953736654805
tpcds_sf100_t1,tpcds,100,1,Q30,1.74,1.85,1.75,1.69,1.74,1.74,1.74,1.64,1.029585798816568,0.9405405405405405,1.0304878048780488,1.0,0.9712643678160919,1.0946745562130178
tpcds_sf100_t1,tpcds,100,1,Q31,19.2,13.68,13.74,13.22,18.74,13.21,13.22,13.01,1.4523449319213313,1.4035087719298245,1.016141429669485,1.024546424759872,0.7054429028815369,1.0347957639939485
tpcds_sf100_t1,tpcds,100,1,Q32,0.45999999999999996,0.41,0.41,0.41,0.41,0.41,0.41,0.41,1.121951219512195,1.121951219512195,1.0,1.121951219512195,1.0,1.0
tpcds_sf100_t1,tpcds,100,1,Q33,11.58,8.2,8.21,8.1,11.17,8.0,8.0,8.0,1.4296296296296298,1.4121951219512197,1.0125,1.036705461056401,0.7251566696508505,1.0123456790123457
