query,case,seed,run_idx,runtime_seconds
1a,1,0,1,0.07
1b,1,0,1,0.07
1c,1,0,1,0.06
1d,1,0,1,0.07
2a,1,0,1,0.13
2b,1,0,1,0.13
2c,1,0,1,0.09
2d,1,0,1,0.14
