query,case,seed,runtime_seconds
rs,3,,0.825000
rs,3,,0.816000
rs,3,,0.843000
rs,3,,0.819000
rs,3,,0.802000
rs,4,,0.808000
rs,4,,0.800000
rs,4,,0.815000
rs,4,,0.808000
rs,4,,0.827000
