query,case,seed,runtime_seconds
rs,3,,0.699000
rs,3,,0.699000
rs,3,,0.695000
rs,3,,0.692000
rs,3,,0.728000
rs,4,,0.673000
rs,4,,0.677000
rs,4,,0.673000
rs,4,,0.678000
rs,4,,0.684000
