query,case,seed,runtime_seconds
rs,2,,0.550000
rs,2,,0.551000
rs,2,,0.552000
rs,2,,0.588000
rs,2,,0.554000
rs,3,,0.544000
rs,3,,0.542000
rs,3,,0.550000
rs,3,,0.577000
rs,3,,0.599000
rs,4,,0.558000
rs,4,,0.558000
rs,4,,0.561000
rs,4,,0.566000
rs,4,,0.563000
