query,case,seed,runtime_seconds
rs,2,,0.561000
rs,2,,0.565000
rs,2,,0.565000
rs,2,,0.559000
rs,2,,0.559000
rs,3,,0.563000
rs,3,,0.539000
rs,3,,0.567000
rs,3,,0.564000
rs,3,,0.541000
rs,4,,0.562000
rs,4,,0.559000
rs,4,,0.563000
rs,4,,0.561000
rs,4,,0.560000
