query,case,seed,runtime_seconds
rs,3,,0.870000
rs,3,,0.850000
rs,3,,0.831000
rs,3,,0.837000
rs,3,,0.843000
rs,4,,0.835000
rs,4,,0.830000
rs,4,,0.835000
rs,4,,0.840000
rs,4,,0.839000
