query,case,seed,run_idx,runtime_seconds
17b,1,18,1,0.42
17b,1,18,2,0.42
17b,1,18,3,0.42
17b,2,18,1,0.31
17b,2,18,2,0.31
17b,2,18,3,0.31
17b,3,18,1,0.31
17b,3,18,2,0.32
17b,3,18,3,0.32
17b,4,18,1,0.32
17b,4,18,2,0.31
17b,4,18,3,0.32
