label,query,case,k_breakeven,med_c1,med_c,med_bf
tpcds_sf100_t1,tpcds_q43,2,4.4454737797599275,16.2726375085,11.3733985695,1.4219347619999496
tpcds_sf100_t1,tpcds_q45,2,13.713830220721363,4.0519480935,2.5465032599999997,0.11841001550000121
tpcds_sf100_t1,tpcds_q46,2,4.937946846020603,24.0734708225,13.436661985499999,2.7011052339999893
tpcds_sf100_t1,tpcds_q47,2,-0.21197341326257813,36.2796638935,37.2117381335,0.7690550219999435
tpcds_sf100_t1,tpcds_q48,2,-0.5020156561980047,20.0562646195,21.260489571,0.8017392805000524
tpcds_sf100_t1,tpcds_q49,2,5.760044701294967,10.99084671,9.707569446499999,0.26959353200000113
tpcds_sf100_t1,tpcds_q5,2,7.9365745831844015,21.0929989115,15.9972736755,0.7346169459999786
tpcds_sf100_t1,tpcds_q50,2,12.95460419272994,58.913236308,21.343995084,3.1426587294999964
tpcds_sf100_t1,tpcds_q51,2,0.08341228651361987,68.2297958385,68.91154893699999,0.7437947165000118
tpcds_sf100_t1,tpcds_q52,2,9.935007365620416,8.513713972,4.3930087955,0.46118654499999645
tpcds_sf100_t1,tpcds_q53,2,8.202492529046829,12.620564906,6.1486487185000005,0.898566178499943
tpcds_sf100_t1,tpcds_q55,2,9.951373216944079,8.574688734,4.492150895,0.4560795020000008
tpcds_sf100_t1,tpcds_q56,2,9.785344138094441,10.813980118,6.94788083,0.44006236149999756
tpcds_sf100_t1,tpcds_q57,2,-0.28005576243924035,10.9771162745,11.3244360395,0.2713317459999997
tpcds_sf100_t1,tpcds_q58,2,-inf,33.398550079,33.521524685,0.0
tpcds_sf100_t1,tpcds_q59,2,-inf,32.92911621499999,33.034809895,0.0
tpcds_sf100_t1,tpcds_q6,2,-inf,43.887160603,43.918053625,0.0
tpcds_sf100_t1,tpcds_q60,2,9.915705625527362,13.828212614000002,8.631442671,0.5828781435000119
tpcds_sf100_t1,tpcds_q61,2,7.227327938210666,21.9992651445,11.917396462,1.618971857999963
tpcds_sf100_t1,tpcds_q62,2,-0.46633653696631416,6.873213075,7.1078758445000005,0.16003336450000197
tpcds_sf100_t1,tpcds_q63,2,8.153997020419705,12.5137015885,6.096681555,0.896983883999931
tpcds_sf100_t1,tpcds_q64,2,24.35516940057098,112.5810339455,34.383051284000004,3.3482087550000057
tpcds_sf100_t1,tpcds_q65,2,1.0653447917508148,48.2213587455,47.936784273,4.354967930499971
tpcds_sf100_t1,tpcds_q66,2,7.96063543868374,7.345469889,3.9247532475,0.4914374085000004
tpcds_sf100_t1,tpcds_q67,2,-1.243340730238907,193.22064838,195.156919017,0.8631192804999361
tpcds_sf100_t1,tpcds_q68,2,3.9013725135954838,21.6238448765,14.112134466,2.589019636499976
tpcds_sf100_t1,tpcds_q69,2,6.774644387031011,10.9984027225,10.865062586,0.023090623000000025
tpcds_sf100_t1,tpcds_q7,2,7.605595622968853,22.171768014500003,10.881237227,1.7092373544999913
tpcds_sf100_t1,tpcds_q70,2,1.5809524170714229,33.943303086,31.6876596395,3.882664707499939
tpcds_sf100_t1,tpcds_q71,2,5.9929959841547245,12.8908639985,11.346490491499999,0.3093079809999991
tpcds_sf100_t1,tpcds_q72,2,13.154401272962621,57.011286087,25.752609473,2.571798965000004
tpcds_sf100_t1,tpcds_q73,2,5.1643224819572096,14.3012686255,7.7404443015,1.5754842119999428
tpcds_sf100_t1,tpcds_q74,2,2.4750345424219624,63.7658937135,56.5018269915,4.924675669000006
tpcds_sf100_t1,tpcds_q75,2,4.423735420765569,45.218139182499996,32.6057118315,3.683820681499908
tpcds_sf100_t1,tpcds_q76,2,inf,15.709697098500001,15.5275726035,0.0
tpcds_sf100_t1,tpcds_q77,2,9.49809837353819,13.987529886499999,8.485962538999999,0.6473880514999756
tpcds_sf100_t1,tpcds_q78,2,0.38596904803931864,82.918859294,83.5002890005,0.9469061854999687
tpcds_sf100_t1,tpcds_q79,2,4.32456914535587,23.6926391255,14.1807261875,2.8610964374999703
tpcds_sf100_t1,tpcds_q8,2,15.002392364467633,16.111390221,10.2484861245,0.41870731399997496
tpcds_sf100_t1,tpcds_q80,2,15.74064716020135,30.418421803,15.238500284,1.0298002084999809
tpcds_sf100_t1,tpcds_q81,2,0.16739172194742058,2.2834798985,2.304150359,0.024826152999999997
tpcds_sf100_t1,tpcds_q82,2,4.867002906246196,7.27240849,7.020874342,0.0650462785000002
tpcds_sf100_t1,tpcds_q83,2,22.56332544196131,3.587441891,0.923704752,0.12353090650000029
tpcds_sf100_t1,tpcds_q84,2,114.68505113205644,4.1132724960000004,1.429163664,0.023610042000000005
tpcds_sf100_t1,tpcds_q85,2,-0.3952614550794973,6.991751625,7.28537828,0.21044561500000003
tpcds_sf100_t1,tpcds_q86,2,-0.3995866532150625,4.7731142955,4.978475734,0.14673006350000084
tpcds_sf100_t1,tpcds_q87,2,-0.14784274119784158,34.9220491595,35.926914669,0.875438309999995
tpcds_sf100_t1,tpcds_q88,2,7.951656937435945,53.610512048000004,25.630928318,4.0248798209999155
tpcds_sf100_t1,tpcds_q89,2,8.235759434521142,14.3170450085,7.345100581500001,0.9635401079999277
tpcds_sf100_t1,tpcds_q9,2,inf,30.566105970000002,30.529889209,0.0
tpcds_sf100_t1,tpcds_q90,2,9.183429269570917,4.1364696265,1.7466052964999998,0.292037024000002
tpcds_sf100_t1,tpcds_q91,2,6.035126647279739,0.40687667699999996,0.191061703,0.04286187600000001
tpcds_sf100_t1,tpcds_q92,2,11.092896942852626,3.9678328579999995,2.9512686275,0.10072075800000002
tpcds_sf100_t1,tpcds_q93,2,356.5181904914438,42.2029085165,27.610605194,0.041045166499999924
tpcds_sf100_t1,tpcds_q94,2,7.160941604068922,4.5913651295,3.6983794995,0.1449430440000012
tpcds_sf100_t1,tpcds_q95,2,7.293809962289102,133.569512977,132.756956558,0.1291040600000008
tpcds_sf100_t1,tpcds_q96,2,10.357559747588956,6.7094131935,3.6611165625,0.32575764549998365
tpcds_sf100_t1,tpcds_q97,2,-inf,35.744293196,35.834655414500006,0.0
tpcds_sf100_t1,tpcds_q98,2,13.346288133562124,7.958222746000001,4.9234519720000005,0.24580430500000122
tpcds_sf100_t1,tpcds_q99,2,0.001994549165858839,7.219267009499999,7.4519549135,0.23315293900000048
tpcds_sf100_t1,tpcds_q1,4,-0.391242908122001,6.8801163415,6.965938717,0.06168755650000002
tpcds_sf100_t1,tpcds_q10,4,13.291479207001581,11.4856586555,5.500153792500001,0.4869637544999859
tpcds_sf100_t1,tpcds_q11,4,1.8778348314815612,87.26341441599999,76.77379471200001,11.949422975500045
tpcds_sf100_t1,tpcds_q12,4,8.588180298401827,2.271544523,1.4303555895,0.11085515899999977
tpcds_sf100_t1,tpcds_q13,4,1.1143593618554988,23.8985072415,22.824344809000003,9.392868367499961
tpcds_sf100_t1,tpcds_q14,4,1.0424475447802581,228.975796578,228.494361798,11.341875778499897
tpcds_sf100_t1,tpcds_q15,4,-0.8331136728960677,1.2574545540000002,1.3182174585,0.033147374000000084
tpcds_sf100_t1,tpcds_q16,4,3.580940037816968,1.3780604885,1.10278136,0.10665847499999997
tpcds_sf100_t1,tpcds_q17,4,7.622625326578247,27.8280309155,11.034746231,2.535744339499981
tpcds_sf100_t1,tpcds_q18,4,5.0072387302726025,5.762252308,2.9544060385,0.7006935344999994
tpcds_sf100_t1,tpcds_q19,4,13.135780944822807,14.0152445465,6.4473784485,0.6235994314999971
tpcds_sf100_t1,tpcds_q2,4,-inf,16.882001459999998,16.88677524,0.0
tpcds_sf100_t1,tpcds_q20,4,-1.1083729117033227,0.39294816050000003,0.42613700200000004,0.01574144750000001
tpcds_sf100_t1,tpcds_q21,4,2.2814293917746578,0.9064871295,0.58337847,0.2521470644999997
tpcds_sf100_t1,tpcds_q22,4,-0.2987670136603269,39.4017979125,40.041546663,0.4925816130000003
tpcds_sf100_t1,tpcds_q23,4,0.27840620210631395,146.233162547,148.39817759599998,3.000323804499983
tpcds_sf100_t1,tpcds_q24,4,8.219091451625708,59.116668116,18.6139552415,5.61050003949998
tpcds_sf100_t1,tpcds_q25,4,7.1685975990727275,17.85451716,9.4785685885,1.357836758999985
tpcds_sf100_t1,tpcds_q26,4,3.393918512130406,3.280646417,1.9053203455,0.5745083070000006
tpcds_sf100_t1,tpcds_q27,4,5.810969162193417,44.183885023,23.1017793145,4.382091216499972
tpcds_sf100_t1,tpcds_q28,4,-inf,32.0988022975,32.1875906545,0.0
tpcds_sf100_t1,tpcds_q29,4,4.044687019056604,26.0312030485,16.258859108499998,3.209638257999984
tpcds_sf100_t1,tpcds_q3,4,2.8705312954029694,10.4878984575,6.5737459755,2.0925351485000268
tpcds_sf100_t1,tpcds_q30,4,1.3640455420439515,1.626116647,1.546766594,0.21796738000000004
tpcds_sf100_t1,tpcds_q31,4,2.8488928083233933,18.7063685345,12.604421828,3.30032475599997
tpcds_sf100_t1,tpcds_q32,4,1.253133234114599,0.36068814250000003,0.3421242915,0.07333628500000022
tpcds_sf100_t1,tpcds_q33,4,5.467627282752469,11.0184801935,7.5630853909999995,0.7734295149999979
tpcds_sf100_t1,tpcds_q34,4,5.165461818459775,15.260696416,7.921550129,1.7619045874999113
tpcds_sf100_t1,tpcds_q35,4,11.162437480601028,24.529130678,16.1183507275,0.827634114999994
tpcds_sf100_t1,tpcds_q36,4,4.128206574061575,15.775899330000001,9.3856943555,2.0427694984999474
tpcds_sf100_t1,tpcds_q37,4,18.77617014022269,13.606658813,1.874682707,0.6599833379999944
tpcds_sf100_t1,tpcds_q38,4,1.9592750198993194,33.056174454,28.819131245,4.416922280999977
tpcds_sf100_t1,tpcds_q39,4,-0.6551763258826158,2.5862004325,2.708641987,0.07397493099999995
tpcds_sf100_t1,tpcds_q4,4,1.7394512409684326,124.1174610505,113.320616653,14.601157992999994
tpcds_sf100_t1,tpcds_q40,4,31.82734894014205,1.965674742,0.2489968165,0.05568684899999999
tpcds_sf100_t1,tpcds_q41,4,inf,0.0497977735,0.049496577,0.0
tpcds_sf100_t1,tpcds_q42,4,10.135006525794749,8.6129862465,4.3670448005,0.4647989504999944
tpcds_sf100_t1,tpcds_q43,4,2.697474500066201,16.2726375085,11.1578316765,3.013185666000004
tpcds_sf100_t1,tpcds_q45,4,4.6756716224241845,4.0519480935,2.621130202,0.3892670615000001
tpcds_sf100_t1,tpcds_q46,4,4.7052806890025565,24.0734708225,12.8536149645,3.028071770999981
tpcds_sf100_t1,tpcds_q47,4,-0.24701510388515335,36.2796638935,37.2544643555,0.7817070209999428
tpcds_sf100_t1,tpcds_q48,4,0.8486999324432407,20.0562646195,21.3671006035,8.663816250500009
tpcds_sf100_t1,tpcds_q49,4,4.356025800029219,10.99084671,9.575251136,0.42180711900000134
tpcds_sf100_t1,tpcds_q5,4,7.789592041141441,21.0929989115,16.043674229,0.7436860199999772
tpcds_sf100_t1,tpcds_q50,4,7.783370771812883,58.913236308,14.984828051000001,6.475896679499941
tpcds_sf100_t1,tpcds_q51,4,1.9280539221168556,68.2297958385,65.519909111,2.9199668929999714
tpcds_sf100_t1,tpcds_q52,4,9.80560762358968,8.513713972,4.4159701909999995,0.4653561634999948
tpcds_sf100_t1,tpcds_q53,4,7.138827996352952,12.620564906,6.220500355,1.042554792999942
tpcds_sf100_t1,tpcds_q55,4,9.758576952412223,8.574688734,4.494124793999999,0.465893484999999
tpcds_sf100_t1,tpcds_q56,4,9.597210463649146,10.813980118,6.720421541,0.4761496294999925
tpcds_sf100_t1,tpcds_q57,4,-0.587143252686996,10.9771162745,11.4113551545,0.27359778599999995
tpcds_sf100_t1,tpcds_q58,4,-inf,33.398550079,33.495949112000005,0.0
tpcds_sf100_t1,tpcds_q59,4,-inf,32.92911621499999,32.946635394,0.0
tpcds_sf100_t1,tpcds_q6,4,-inf,43.887160603,44.10875708499999,0.0
tpcds_sf100_t1,tpcds_q60,4,4.28618600686262,13.828212614000002,8.9976531535,1.4699592324999955
tpcds_sf100_t1,tpcds_q61,4,6.791660205553231,21.9992651445,11.691072373,1.7798338309999906
tpcds_sf100_t1,tpcds_q62,4,-0.3705688191343466,6.873213075,7.092326141,0.15987016699999962
tpcds_sf100_t1,tpcds_q63,4,7.051162044364605,12.5137015885,6.1582195765000005,1.0502911614999313
tpcds_sf100_t1,tpcds_q64,4,18.2380654302206,112.5810339455,20.282183023,5.354362488999951
tpcds_sf100_t1,tpcds_q65,4,1.23169730319206,48.2213587455,45.454060194,11.943594134999977
tpcds_sf100_t1,tpcds_q66,4,5.8796742152910335,7.345469889,3.949016488,0.6960410164999979
tpcds_sf100_t1,tpcds_q67,4,-0.16143732678787037,193.22064838,201.621585197,7.233224405000016
tpcds_sf100_t1,tpcds_q68,4,4.342567051771461,21.6238448765,12.577164871,2.7065066654999574
tpcds_sf100_t1,tpcds_q69,4,12.771061964444973,10.9984027225,5.2011857865,0.4924973594999973
tpcds_sf100_t1,tpcds_q7,4,7.145748475991322,22.171768014500003,10.9050303715,1.8332571999999812
tpcds_sf100_t1,tpcds_q70,4,1.8136169810636518,33.943303086,26.656634536,8.955895365499929
tpcds_sf100_t1,tpcds_q71,4,8.941801339419886,12.8908639985,6.9736431544999995,0.7450728859999699
tpcds_sf100_t1,tpcds_q72,4,10.051818140680943,57.011286087,25.596639983,3.4705343850000023
tpcds_sf100_t1,tpcds_q73,4,5.047549131877896,14.3012686255,7.6853810295,1.6345416399999326
tpcds_sf100_t1,tpcds_q74,4,1.8090457429182485,63.7658937135,54.971859547,10.869637772000003
tpcds_sf100_t1,tpcds_q75,4,3.30212301939564,45.218139182499996,31.7927106665,5.831759815999963
tpcds_sf100_t1,tpcds_q76,4,3.2613642068171056,15.709697098500001,11.169616629,2.0076732689999606
tpcds_sf100_t1,tpcds_q77,4,5.505778015086108,13.987529886499999,8.677685552,1.1784522709999785
tpcds_sf100_t1,tpcds_q78,4,2.357267436941156,82.918859294,71.8242197045,8.17424723200002
tpcds_sf100_t1,tpcds_q79,4,3.157470003868239,23.6926391255,15.0588807125,4.00179765999995
tpcds_sf100_t1,tpcds_q8,4,7.3411551397983486,16.111390221,10.397233158999999,0.9011224195000084
tpcds_sf100_t1,tpcds_q80,4,13.754453264801288,30.418421803,11.459064148,1.486489248999995
tpcds_sf100_t1,tpcds_q81,4,0.5543570672629727,2.2834798985,2.4367151590000002,0.343852105
tpcds_sf100_t1,tpcds_q82,4,2.930687001023577,7.27240849,3.9904193525,1.699907409000016
tpcds_sf100_t1,tpcds_q83,4,16.53303551280719,3.587441891,0.937637209,0.17059155499999998
tpcds_sf100_t1,tpcds_q84,4,15.237569710497272,4.1132724960000004,0.698434854,0.239846947999999
tpcds_sf100_t1,tpcds_q85,4,-0.22336384748048266,6.991751625,7.2584132415,0.2179740859999983
tpcds_sf100_t1,tpcds_q86,4,-0.4340305672498499,4.7731142955,4.9816416155,0.14541344150000146
tpcds_sf100_t1,tpcds_q87,4,1.958119573685586,34.9220491595,30.736308172999998,4.368704179999961
tpcds_sf100_t1,tpcds_q88,4,7.708700533160433,53.610512048000004,25.312117296,4.218163355499904
tpcds_sf100_t1,tpcds_q89,4,6.284761892512412,14.3170450085,7.4051397955,1.3078934024999245
tpcds_sf100_t1,tpcds_q9,4,inf,30.566105970000002,30.565410358999998,0.0
tpcds_sf100_t1,tpcds_q90,4,9.137922186152393,4.1364696265,1.7389687775,0.294608475500002
tpcds_sf100_t1,tpcds_q91,4,5.905022684313719,0.40687667699999996,0.185110941,0.04521196949999999
tpcds_sf100_t1,tpcds_q92,4,12.136534293718402,3.9678328579999995,1.8931491225000001,0.18629527649999977
tpcds_sf100_t1,tpcds_q93,4,245.0781787402583,42.2029085165,27.7635284235,0.05915883250000001
tpcds_sf100_t1,tpcds_q94,4,7.257801701661168,4.5913651295,3.6806365815,0.14553490050000176
tpcds_sf100_t1,tpcds_q95,4,73.29915734198912,133.569512977,9.3724224305,1.7178221035000938
tpcds_sf100_t1,tpcds_q96,4,10.37558551610984,6.7094131935,3.648874139,0.3264371114999858
tpcds_sf100_t1,tpcds_q97,4,-0.419492832199152,35.744293196,36.899498976000004,0.81381586000001
tpcds_sf100_t1,tpcds_q98,4,8.367222818662775,7.958222746000001,4.6912812509999995,0.44344274299999853
tpcds_sf100_t1,tpcds_q99,4,0.24627816018509674,7.219267009499999,9.6362486825,3.2067289884999957
